Name,Options,Score,Rank
Orbit Белоснежный Нежная Мята/10 пачек,"Orbit Strawberry 12 * 6 * 68g RU, BY",65.00268817204301,2
Orbit Белоснежный Нежная Мята/10 пачек,Twix 10 * 25 * 50g,48.23412698412699,3
Orbit Клубника-Банан/10 пачек,"Orbit Spearmint 12 * 6 * 68g RU, BY",65.36111111111111,1
Orbit Клубника-Банан/10 пачек,"Orbit Strawberry 12 * 6 * 68g RU, BY",65.00268817204301,2
Orbit Клубника-Банан/10 пачек,Twix 10 * 25 * 50g,48.23412698412699,3
"Orbit Сл. Мята 12*6*68g RU,KZ,BY NA","Orbit Spearmint 12 * 6 * 68g RU, BY",82.502886002886,1
"Orbit Сл. Мята 12*6*68g RU,KZ,BY NA","Orbit Strawberry 12 * 6 * 68g RU, BY",81.97235023041475,2
"Orbit Сл. Мята 12*6*68g RU,KZ,BY NA",ORB SWM SFP 50P 00 / 06DB 12B RU / KZ / BY NA,62.25433825433826,3
Orbit Сочн.арбуз 20*30*13.6г,"Orbit Spearmint 12 * 6 * 68g RU, BY",58.388888888888886,1
Orbit Сочн.арбуз 20*30*13.6г,"Orbit Strawberry 12 * 6 * 68g RU, BY",58.1505376344086,2
Orbit Сочн.арбуз 20*30*13.6г,PL Orbit Assorted 20 * 30 * 13.6g RU Met,56.631808278867105,3
PL DOVE PROMISES ASSORTI 14*118G,DOVE Promises des assort 14 * 118g,71.92576628352491,1
PL DOVE PROMISES ASSORTI 14*118G,DOVE Promises Assorted 14 * 118g,71.7526455026455,2
PL DOVE PROMISES ASSORTI 14*118G,PL A.Korkunov Assorti DrkMlk 14 * 110g,68.42592592592592,3
PL Dove Milk Chop Hzlnt 16*90g,Dove milk chop hzlnt 16 * 90g,77.80864197530865,1
PL Dove Milk Chop Hzlnt 16*90g,Dove milk whole hzlnt 16 * 90g,69.51200651200651,2
PL Dove Milk Chop Hzlnt 16*90g,PL Dove gift box 16 * 62.8g,65.50108932461875,3
Rondo Lemon Mint 30g,RDO LMT SUM 18M 00 / 14R 16B S 30g RU,54.94810744810744,1
Rondo Lemon Mint 30g,RONDO MR ORANGE 20 * 12 * 6G,54.82804232804233,2
Rondo Lemon Mint 30g,RDO MNT SUM 18M 00 / 14R 16B S 30g RU / KZ,53.09716599190284,3
Rondo Mint 30g,RONDO MR ORANGE 20 * 12 * 6G,67.29016354016353,1
Rondo Mint 30g,RDO MNT SUM 18M 00 / 14R 16B S 30g RU / KZ,56.347003873319665,2
Rondo Mint 30g,RDO LMT SUM 18M 00 / 14R 16B S 30g RU,55.30555555555555,3
Rondo Strawberry 30g,RONDO MR ORANGE 20 * 12 * 6G,57.393874643874646,1
Rondo Strawberry 30g,RDO STR SUM 18M 00 / 14R 16B S 30g RU / BY,55.28520017993702,2
Rondo Strawberry 30g,RDO LMT SUM 18M 00 / 14R 16B S 30g RU,53.441798941798936,3
Rondo Watermelon 30g,RONDO MR ORANGE 20 * 12 * 6G,58.52777777777778,1
Rondo Watermelon 30g,RDO STR SUM 18M 00 / 14R 16B S 30g RU / BY,53.704146730462526,2
Rondo Watermelon 30g,RDO LMT SUM 18M 00 / 14R 16B S 30g RU,53.27513227513227,3
SNICKERS Dark 180g,Snickers Minis 9 * 180g,79.81481481481482,1
SNICKERS Dark 180g,Snickers Minis 9 * 180g RU,78.19444444444444,2
SNICKERS Dark 180g,Snickers minis Plombir 9 * 180g,77.61302681992338,3
SNICKERS Dark 81G,Snickers hazelnut 5 * 32 * 81g,78.20663650075414,1
SNICKERS Dark 81G,Snickers Plombir 5 * 32 * 81g RU,77.07843137254902,2
SNICKERS Dark 81G,Snickers with Hazelnut 5 * 32 * 81g,75.3457124785398,3
SNICKERS Hazelnut 81g,Snickers hazelnut 5 * 32 * 81g,94.85897435897436,1
SNICKERS Hazelnut 81g,Snickers with Hazelnut 5 * 32 * 81g,91.1231438812084,2
SNICKERS Hazelnut 81g,Snickers Minis with hazelnuts 9 * 180g,79.81746031746032,3
SNICKERS MULTIPACK 28*(5*40G),Snickers multipack 28 * (5 * 40g),100.0,1
SNICKERS MULTIPACK 28*(5*40G),Snickers 28 * (5 * 40g),88.37327523602033,2
SNICKERS MULTIPACK 28*(5*40G),Snickers 16 * (5 * 40g),80.73747276688454,3
SNICKERS Super  95g,Snickers Super 4 * 32 * 95g,94.44202898550725,1
SNICKERS Super  95g,Snickers super 4 * 32 * 95g RU,92.14102564102564,2
SNICKERS Super  95g,Snickers Super 4 * 32 * 95g ROS,89.88888888888887,3
SNICKERS White 180g,Snickers Minis White 9 * 180g,91.98602988953866,1
SNICKERS White 180g,SNICKERS White 28 * (5 * 40.5g),84.22456140350877,2
SNICKERS White 180g,Snickers Minis White 7kg,80.2375730994152,3
SNICKERS White 81G,SNICKERS White 5 * 32 * 81g RU / CEAB1,86.875,1
SNICKERS White 81G,SNICKERS White 28 * (5 * 40.5g),83.41481481481482,2
SNICKERS White 81G,Snickers Minis White 9 * 180g,82.14814814814815,3
SNICKERS std  50.5g,Snickers 6 * 48 * 50.5g,83.24269005847954,1
SNICKERS std  50.5g,Snickers 6 * 48 * 50.5g RU,80.88383838383838,2
SNICKERS std  50.5g,Snickers 6 * 48 * 50.5g RUS,80.11835748792271,3
STARBURST Berry Blast 25*75g,Twix 10 * 25 * 50g,41.36507936507937,1
STARBURST Berry Blast 25*75g,Mars 28 * (5 * 40.5g),40.411375661375665,2
STARBURST Berry Blast 25*75g,MARS 8 * 24 * 70g KS DE AT,38.49062049062049,3
Skittles 100g Cinnamon,"Skittles Cinnamon 20 * 100g RU, BY, KZ",79.9144385026738,1
Skittles 100g Cinnamon,"Skittles Fruits 20 * 100g RU, BY, KZ NA",75.13598166539343,2
Skittles 100g Cinnamon,Skittles Fruits 20 * 100g MIX RU,73.11868686868688,3
Skittles 100g Cinnamon ,"Skittles Cinnamon 20 * 100g RU, BY, KZ",79.9144385026738,1
Skittles 100g Cinnamon ,"Skittles Fruits 20 * 100g RU, BY, KZ NA",75.13598166539343,2
Skittles 100g Cinnamon ,Skittles Fruits 20 * 100g MIX RU,73.11868686868688,3
Skittles 2 In 1 70g,Skittles 2 In1 26 * 70g RU,84.46345029239767,1
Skittles 2 In 1 70g,Skittles 2 In1 12 * 12 * 38g RU,75.3851431410771,2
Skittles 2 In 1 70g,Skittles 2 In1 12 * 12 * 38g RU FB,75.34193326453389,3
Skittles 2 in 1 100g,Skittles 2 In1 20 * 100g RU FB,81.38095238095238,1
Skittles 2 in 1 100g,"Skittles 2 In1 20 * 100g RU, KZ",81.38095238095238,2
Skittles 2 in 1 100g,Skittles 2 In1 26 * 70g RU,75.64814814814815,3
Skittles 2 in 1 38g,Skittles 2 In1 12 * 12 * 38g RU,83.83690708252112,1
Skittles 2 in 1 38g,Skittles 2 In1 12 * 12 * 38g RU FB,82.26900584795321,2
Skittles 2 in 1 38g,"Skittles 2 In1 12 * 12 * 38g RU, KZ",82.26900584795321,3
Skittles Assotted 16*(3*38g),Skittles Fruit 12 * 12 * 38g RU,69.41550751354673,1
Skittles Assotted 16*(3*38g),Skittles 2 In1 12 * 12 * 38g RU,67.81825735992403,2
Skittles Assotted 16*(3*38g),Skittles Fruit 12 * 12 * 38g RU FB,67.70563097033686,3
Skittles Chewies 35g,Skittles Fruits 10 * 35g RU,76.33333333333333,1
Skittles Chewies 35g,"Skittles Fruits 20 * 165g RU, KZ, BY, UZ",67.16666666666667,2
Skittles Chewies 35g,Skittles Fruit 12 * 12 * 38g RU FB,65.4074074074074,3
Skittles Cinnamon 38g,"Skittles Cinnamon 20 * 100g RU, BY, KZ",79.87861811391222,1
Skittles Cinnamon 38g,"Skittles 2 In1 12 * 12 * 38g RU, BY, KZ",74.34054834054835,2
Skittles Cinnamon 38g,Skittles 2 In1 12 * 12 * 38g RU,73.84391534391534,3
Skittles Fruit (10*12g),"Skittles Fruits 16 * (10 * 12g) RU, BY",89.26600102406553,1
Skittles Fruit (10*12g),Skittles Fruits 10 * 35g RU,86.21587301587302,2
Skittles Fruit (10*12g),Skittles Fruit 12 * 12 * 38g RU,81.97707231040565,3
Skittles Fruits 100g,Skittles Fruits 20 * 100g RU FB,91.9655172413793,1
Skittles Fruits 100g,Skittles Fruits 20 * 100g MIX RU,89.72222222222221,2
Skittles Fruits 100g,"Skittles Fruits 20 * 100g RU, BY, KZ NA",87.07142857142857,3
Skittles Fruits 100g Cinnamon,Skittles Fruits 20 * 100g MIX RU,81.26445110777944,1
Skittles Fruits 100g Cinnamon,Skittles Fruits 20 * 100g RU FB,80.67679255610291,2
Skittles Fruits 100g Cinnamon,"Skittles Fruits 20 * 100g RU, BY, KZ NA",79.71096594559863,3
Skittles Fruits 100g Russian Mix,Skittles Fruits 20 * 100g MIX RU,86.69521604938272,1
Skittles Fruits 100g Russian Mix,Skittles Fruits 20 * 100g RU FB,80.20306513409962,2
Skittles Fruits 100g Russian Mix,"Skittles Fruits 20 * 100g RU, BY, KZ NA",77.50503663003663,3
Skittles Fruits 140g,Skittles Fruits 10 * 35g RU,85.36666666666667,1
Skittles Fruits 140g,Skittles Fruits 26 * 70g RU,83.39999999999999,2
Skittles Fruits 140g,Skittles Fruits 20 * 100g RU FB,82.50846944948579,3
Skittles Fruits 140g NY,Skittles Fruits 10 * 35g RU,81.89855072463769,1
Skittles Fruits 140g NY,Skittles Fruits 26 * 70g RU,79.6115179252479,2
Skittles Fruits 140g NY,"Skittles Fruits 16 * (10 * 12g) RU, BY",78.47614595160177,3
Skittles Fruits 16*140g RU,"Skittles Fruits 16 * (10 * 12g) RU, BY",89.75996691480562,1
Skittles Fruits 16*140g RU,Skittles Fruits 26 * 70g RU,86.34871794871795,2
Skittles Fruits 16*140g RU,Skittles Fruits 10 * 35g RU,85.53712374581941,3
Skittles Fruits 165g,Skittles Fruits 20 * 165g RU FB,92.13218390804597,1
Skittles Fruits 165g,"Skittles Fruits 20 * 165g RU, KZ, BY, UZ",87.23809523809524,2
Skittles Fruits 165g,"Skittles Fruits 20 * 165g RU, KZ, BY, UZ NA",85.75438596491227,3
"Skittles Fruits 20*165g RU,KZ,BY,UZ","Skittles Fruits 20 * 165g RU, KZ, BY, UZ",100.0,1
"Skittles Fruits 20*165g RU,KZ,BY,UZ","Skittles Fruits 20 * 165g RU, KZ, BY, UZ NA",97.73684210526316,2
"Skittles Fruits 20*165g RU,KZ,BY,UZ",Skittles Fruits 20 * 165g RU FB,90.71839080459772,3
Skittles Fruits 38g,Skittles Fruit 12 * 12 * 38g RU,88.046783625731,1
Skittles Fruits 38g,Skittles Fruit 12 * 12 * 38g RU FB,87.1578947368421,2
Skittles Fruits 38g,"Skittles Fruit 12 * 12 * 38g RU, KZ",87.1578947368421,3
Skittles Fruits 38g Russian Mix,Skittles Fruits 20 * 100g MIX RU,78.66397849462366,1
Skittles Fruits 38g Russian Mix,"Skittles Fruit 12 * 12 * 38g RU, AM, MD",78.11599869664386,2
Skittles Fruits 38g Russian Mix,Skittles Fruit 12 * 12 * 38g RU,77.29376199268673,3
Skittles Fruits 70g,Skittles Fruits 26 * 70g RU,93.7,1
Skittles Fruits 70g,Skittles Fruits 10 * 35g RU,84.5578947368421,2
Skittles Fruits 70g,Skittles Fruits 20 * 100g RU FB,82.22686025408349,3
Skittles Fruits MP10*12g,"Skittles Fruits 16 * (10 * 12g) RU, BY",83.93629846855653,1
Skittles Fruits MP10*12g,Skittles Fruits 10 * 35g RU,80.77777777777777,2
Skittles Fruits MP10*12g,Skittles Fruits 26 * 70g RU,77.77777777777777,3
Skittles Smoothies 100g,"Skittles Sour Mix 20 * 100g RU, BY, KZ NA",74.0080950515733,1
Skittles Smoothies 100g,Skittles Sour Mix 20 * 100g RU FB,73.32195730091944,2
Skittles Smoothies 100g,"Skittles Sour Mix 20 * 100g RU, KZ",73.32195730091944,3
Skittles Smoothies 38g,"Skittles Sour Mix 12 * 12 * 38g BY, AM",74.73410576351752,1
Skittles Smoothies 38g,Skittles Sour Mix 12 * 12 * 38g RU FB,74.73410576351752,2
Skittles Smoothies 38g,Skittles Fruit 12 * 12 * 38g RU,70.4023569023569,3
Skittles Sour Mix 100g,Skittles Sour Mix 20 * 100g RU FB,92.38074291300097,1
Skittles Sour Mix 100g,"Skittles Sour Mix 20 * 100g RU, KZ",92.38074291300097,2
Skittles Sour Mix 100g,"Skittles Sour Mix 20 * 100g RU, BY, KZ NA",87.83046683046683,3
Skittles Sour Mix 165g,Skittles Sour Mix 20 * 165g RU FB,92.53225806451614,1
Skittles Sour Mix 165g,"Skittles Sour Mix 20 * 165g RU, KZ, UZ",89.49019607843138,2
Skittles Sour Mix 165g,"Skittles Sour Mix 20 * 165g RU, KZ, UZ NA",87.98198198198197,3
Skittles Sour Mix 38g,"Skittles Sour Mix 12 * 12 * 38g BY, AM",89.12121212121212,1
Skittles Sour Mix 38g,Skittles Sour Mix 12 * 12 * 38g RU FB,89.12121212121212,2
Skittles Sour Mix 38g,Skittles Sour Mix 26 * 70g RU,85.02821869488535,3
Skittles Sour Mix 70g,Skittles Sour Mix 26 * 70g RU,94.42592592592592,1
Skittles Sour Mix 70g,Skittles Sour Mix 16 * (10 * 12g) RU,84.73015873015873,2
Skittles Sour Mix 70g,Skittles Sour Mix 20 * 100g RU FB,84.32514080901178,3
Skittles Sour Mix MP10*12g,Skittles Sour Mix 16 * (10 * 12g) RU,87.43803418803418,1
Skittles Sour Mix MP10*12g,Skittles Sour Mix 12 * 12 * 38g RU FB,80.29368940238506,2
Skittles Sour Mix MP10*12g,Skittles Sour Mix 26 * 70g RU,80.21838038504706,3
Skittles Ассорти 114г RU NY,Skittles 2 In1 12 * 12 * 38g RU,75.81327160493827,1
Skittles Ассорти 114г RU NY,"Skittles Fruits 16 * (10 * 12g) RU, BY",75.26672640382317,2
Skittles Ассорти 114г RU NY,"Skittles 2 In1 20 * 100g RU, KZ",75.24272486772487,3
Skittles Кисломс 20*165г,Skittles Fruits 20 * 165g RU FB,79.50191570881226,1
Skittles Кисломс 20*165г,Skittles Sour Mix 20 * 165g RU FB,78.39068100358423,2
Skittles Кисломс 20*165г,"Skittles Sour Mix 20 * 165g RU, KZ, UZ",76.91503267973856,3
"Skittles Фрукты ""Рашн Микс"" 100г",Skittles 2 In1 20 * 100g RU FB,74.09523809523809,1
"Skittles Фрукты ""Рашн Микс"" 100г","Skittles 2 In1 20 * 100g RU, KZ",74.09523809523809,2
"Skittles Фрукты ""Рашн Микс"" 100г",Skittles Fruits 10 * 35g RU,73.52222222222223,3
Skittles жев.конфеты в глазури 2 в 1 120гр.,Skittles 2 In1 12 * 12 * 38g RU,73.01053013798112,1
Skittles жев.конфеты в глазури 2 в 1 120гр.,Skittles 2 In1 20 * 100g RU FB,71.9021164021164,2
Skittles жев.конфеты в глазури 2 в 1 120гр.,"Skittles 2 In1 20 * 100g RU, KZ",71.9021164021164,3
Skittles жев.конфеты в глазури Фруктовый Заряд 38гр.,Skittles 2 In1 12 * 12 * 38g RU,69.40408357075025,1
Skittles жев.конфеты в глазури Фруктовый Заряд 38гр.,Skittles Fruit 12 * 12 * 38g RU,69.40408357075025,2
Skittles жев.конфеты в глазури Фруктовый Заряд 38гр.,Skittles Fruits 10 * 35g RU,68.4888888888889,3
Snickers 28*(5*40г),Snickers 28 * (5 * 40g),94.13725490196077,1
Snickers 28*(5*40г),SNICKERS White 28 * (5 * 40.5g),84.55,2
Snickers 28*(5*40г),Snickers 16 * (5 * 40g),83.16176470588236,3
Snickers 28*(5*42g),Snickers 28 * (5 * 40g),92.44117647058823,1
Snickers 28*(5*42g),Snickers multipack 28 * (5 * 40g),82.52923021060276,2
Snickers 28*(5*42g),SNICKERS White 28 * (5 * 40.5g),82.35392156862746,3
Snickers 40g,Snickers 16 * (5 * 40g),92.51960784313725,1
Snickers 40g,Snickers 28 * (5 * 40g),92.51960784313725,2
Snickers 40g,Snickers 20 * (9 * 40g),92.24183006535948,3
Snickers 6*48*50.5г РОС,Snickers 6 * 48 * 50.5g,93.32456140350877,1
Snickers 6*48*50.5г РОС,Snickers 6 * 48 * 50.5g RU,89.39393939393939,2
Snickers 6*48*50.5г РОС,Snickers 6 * 48 * 50.5g RUS,88.44202898550725,3
Snickers Crisp Trio (3*20g),Snickers CrispTrio Hun 7 * 24 * (3 * 20g),81.15858585858585,1
Snickers Crisp Trio (3*20g),Snickers Crisp Hunger 8 * 36 * (2 * 20g),79.27045454545454,2
Snickers Crisp Trio (3*20g),Snickers Crisper 7 * 24 * (3 * 20g) RU,79.24141414141414,3
Snickers Crisper (2*20g),Snickers Crisper 8 * 36 * (2 * 20g) RU,93.12626262626263,1
Snickers Crisper (2*20g),Snickers Crisper 7 * 24 * (3 * 20g) RU,86.79292929292929,2
Snickers Crisper (2*20g),Snickers Crisp Hunger 8 * 36 * (2 * 20g),84.8371212121212,3
Snickers Crisper Extra Ice Bar 47g,Snickers Crisper MP 17 * (5 * 40g) RU,70.8224752266498,1
Snickers Crisper Extra Ice Bar 47g,Snickers Crisper 7 * 24 * (3 * 20g) RU,68.24183006535948,2
Snickers Crisper Extra Ice Bar 47g,Snickers Crisper 8 * 36 * (2 * 20g) RU,67.94979203802733,3
Snickers Crisper MP5*40g,Snickers Crisper MP 17 * (5 * 40g) RU,87.94175627240143,1
Snickers Crisper MP5*40g,Snickers Crisp MP Hunger 17 * (5 * 40g),79.22979797979798,2
Snickers Crisper MP5*40g,Snickers Crisper 7 * 24 * (3 * 20g) RU,78.58333333333333,3
Snickers Cup 375g,Snickers super 4 * 32 * 95g RU,73.86425339366515,1
Snickers Cup 375g,Snickers Super 4 * 32 * 95g ROS,72.45969498910675,2
Snickers Cup 375g,Snickers Super 4 * 32 * 95g,72.28175618073315,3
Snickers Hyperpack 9*40g,Snickers 20 * (9 * 40g),82.02450980392156,1
Snickers Hyperpack 9*40g,Snickers MPack Hunger 20 * (9 * 40g),81.75757575757576,2
Snickers Hyperpack 9*40g,Snickers multipack 28 * (5 * 40g),75.22222222222221,3
Snickers Ice Stick 73.5g,Snickers Stick 10 * 32 * 20g RU,71.83333333333333,1
Snickers Ice Stick 73.5g,Snickers Stick 10 * 32 * 20g T,71.75213675213675,2
Snickers Ice Stick 73.5g,SNK Ice Stick 1 * 20 * 73.5g RUS,71.5431634642161,3
Snickers MP3*47.5g,Snickers 6 * 48 * 50.5g,74.97730437204122,1
Snickers MP3*47.5g,Snickers Sundae MP 28 * (5 * 40.5g),73.34371008939975,2
Snickers MP3*47.5g,Snickers MP Hunger 16 * (5 * 40g),73.07407407407408,3
"Snickers MP5*40,5g Cream",Snickers 6 * 48 * 50.5g RU,70.52356902356902,1
"Snickers MP5*40,5g Cream",SNICKERS 12 * 24 * 25g MENA,69.88647342995169,2
"Snickers MP5*40,5g Cream",Snickers 6 * 48 * 50.5g,69.6125730994152,3
Snickers MP5*40g,Snickers 16 * (5 * 40g),85.59033613445378,1
Snickers MP5*40g,Snickers 28 * (5 * 40g),85.59033613445378,2
Snickers MP5*40g,Snickers 20 * (9 * 40g),82.66760935143289,3
Snickers MP5*40g + 1 252g,Snickers 16 * (5 * 40g),76.33109548167093,1
Snickers MP5*40g + 1 252g,Snickers 28 * (5 * 40g),76.33109548167093,2
Snickers MP5*40g + 1 252g,Snickers 20 * (9 * 40g),74.28175618073317,3
Snickers MP5*40g SunFlow,Snickers 16 * (5 * 40g),75.19117647058823,1
Snickers MP5*40g SunFlow,Snickers 28 * (5 * 40g),75.19117647058823,2
Snickers MP5*40g SunFlow,Snickers 20 * (9 * 40g),73.38001867413632,3
Snickers MP5*40g SunFlower,Snickers 16 * (5 * 40g),75.1975867269985,1
Snickers MP5*40g SunFlower,Snickers 28 * (5 * 40g),75.1975867269985,2
Snickers MP5*40g SunFlower,Snickers minis with sunflower seeds 9 * 180g,74.72405372405372,3
Snickers MP5*40g White,Snickers 16 * (5 * 40g),76.7139037433155,1
Snickers MP5*40g White,Snickers 28 * (5 * 40g),76.7139037433155,2
Snickers MP5*40g White,Snickers Minis White 7kg,76.48653198653199,3
Snickers MP5*42g,Snickers 28 * (5 * 40g),77.09033613445378,1
Snickers MP5*42g,Snickers 16 * (5 * 40g),76.66760935143289,2
Snickers MP5*42g,Snickers multipack 28 * (5 * 40g),73.89197530864197,3
Snickers MP6*42g Promo,Snickers 6 * 48 * 50.5g RU,69.15656565656566,1
Snickers MP6*42g Promo,Snickers 6 * 48 * 50.5g RUS,68.55775142731665,2
Snickers MP6*42g Promo,Snickers 16 * (5 * 40g),68.12821492233257,3
Snickers Minis 180g,Snickers Minis 9 * 180g,97.18253968253968,1
Snickers Minis 180g,Snickers Minis 9 * 180g RU,94.47222222222221,2
Snickers Minis 180g,Snickers Minis White 9 * 180g,92.51234567901236,3
Snickers Minis 180g Cream,Snickers Minis 9 * 180g,88.0079365079365,1
Snickers Minis 180g Cream,Snickers Minis 9 * 180g RU,86.89920634920634,2
Snickers Minis 180g Cream,"Snickers minis 9 * 180g RU, BY, KZ, AM",83.76671058410189,3
Snickers Minis 180g Dark,Snickers Minis 9 * 180g,88.61904761904763,1
Snickers Minis 180g Dark,Snickers Minis 9 * 180g RU,87.84920634920634,2
Snickers Minis 180g Dark,Snickers Minis White 9 * 180g,83.58024691358024,3
Snickers Minis 180g Hazelnut,Snickers Minis with hazelnuts 9 * 180g,89.7116402116402,1
Snickers Minis 180g Hazelnut,Snickers Minis 9 * 180g,86.05555555555554,2
Snickers Minis 180g Hazelnut,Snickers Minis 9 * 180g RU,84.59920634920634,3
Snickers Minis 180g SunFlower,Snickers minis with sunflower seeds 9 * 180g,88.82435686918446,1
Snickers Minis 180g SunFlower,Snickers Minis 9 * 180g,84.64012041598248,2
Snickers Minis 180g SunFlower,Snickers Minis 9 * 180g RU,83.46307906652734,3
Snickers Minis 180g White,Snickers Minis White 9 * 180g,89.58641975308642,1
Snickers Minis 180g White,Snickers Minis White 7kg,87.70101010101011,2
Snickers Minis 180g White,Snickers Minis 9 * 180g,87.34126984126983,3
Snickers Single Ice Bar 288g,Snickers Minic 2.9kg,68.32142857142857,1
Snickers Single Ice Bar 288g,Snickers Minis 2.9kg,66.44642857142857,2
Snickers Single Ice Bar 288g,Snickers Minis Bulk 7kg,65.67747872095698,3
Snickers Single Ice Bar 40.8g Hazelnut,Snickers Minis with hazelnuts 9 * 180g,67.14397103870787,1
Snickers Single Ice Bar 40.8g Hazelnut,Snickers hazelnut 5 * 32 * 81g,66.77402908981857,2
Snickers Single Ice Bar 40.8g Hazelnut,Snickers with Hazelnut 5 * 32 * 81g,66.51924165251839,3
Snickers Single Ice Bar 48g,Snickers 16 * (5 * 40g),68.06421428970448,1
Snickers Single Ice Bar 48g,Snickers 20 * (9 * 40g),68.06421428970448,2
Snickers Single Ice Bar 48g,Snickers 28 * (5 * 40g),68.06421428970448,3
Snickers Single Ice Bar 48g Caramel,Snickers Minis 1kg RUS,65.96931499872676,1
Snickers Single Ice Bar 48g Caramel,Snickers Minis 9 * 180g,65.562558356676,2
Snickers Single Ice Bar 48g Caramel,Snickers Minic 2.9kg,65.52910052910052,3
Snickers Stick 20g,Snickers Stick 10 * 32 * 20g T,91.95584045584046,1
Snickers Stick 20g,Snickers Stick 10 * 32 * 20g RU,89.7037037037037,2
Snickers Stick 20g,Snickers Stick Hunger 10 * 32 * 20g,87.08363201911588,3
Snickers Stick 25g,Snickers Stick 10 * 32 * 20g T,82.66096866096866,1
Snickers Stick 25g,Snickers Stick 10 * 32 * 20g RU,82.58024691358024,2
Snickers Stick 25g,Snickers Stick Hunger 10 * 32 * 20g,79.78002670602291,3
Snickers Super 4*32*101g RU,Snickers super 4 * 32 * 95g RU,90.7065527065527,1
Snickers Super 4*32*101g RU,Snickers Super 4 * 32 * 95g,87.30273752012882,2
Snickers Super 4*32*101g RU,"Snickers super 4 * 32 * 95g RU, BY, KZ, AM",84.74867724867725,3
Snickers Super 4*32*95г РОС,Snickers Super 4 * 32 * 95g,95.5217391304348,1
Snickers Super 4*32*95г РОС,Snickers super 4 * 32 * 95g RU,92.15384615384615,2
Snickers Super 4*32*95г РОС,Snickers Super 4 * 32 * 95g ROS,91.04938271604938,3
Snickers Super 81g Almond,Snickers Super 4 * 32 * 95g ROS,73.93703703703703,1
Snickers Super 81g Almond,Snickers Super 4 * 32 * 95g,73.86768968456948,2
Snickers Super 81g Almond,Snickers super 4 * 32 * 95g RU,72.91674208144796,3
Snickers Super 81g Cream,Snickers super 4 * 32 * 95g RU,75.62250712250712,1
Snickers Super 81g Cream,Snickers Super 4 * 32 * 95g ROS,75.03703703703704,2
Snickers Super 81g Cream,Snickers Super 4 * 32 * 95g,74.29546746234725,3
Snickers Super 81g Dark,Snickers super 4 * 32 * 95g RU,76.23120277468104,1
Snickers Super 81g Dark,Snickers Super 4 * 32 * 95g ROS,75.64573268921094,2
Snickers Super 81g Dark,"Snickers super 4 * 32 * 95g RU, BY, KZ, AM",75.13664596273291,3
Snickers Super 81g Hazelnut,Snickers hazelnut 5 * 32 * 81g,77.62747129413796,1
Snickers Super 81g Hazelnut,Snickers with Hazelnut 5 * 32 * 81g,76.1725498714746,2
Snickers Super 81g Hazelnut,Snickers super 4 * 32 * 95g RU,73.34472934472934,3
Snickers Super 81g SunFlower,Snickers Super 4 * 32 * 95g,72.291499208379,1
Snickers Super 81g SunFlower,Snickers super 4 * 32 * 95g RU,71.51359167148641,2
Snickers Super 81g SunFlower,Snickers minis with sunflower seeds 9 * 180g,71.40139490139491,3
Snickers Super 81g White,Snickers Super 4 * 32 * 95g,74.29546746234725,1
Snickers Super 81g White,Snickers Minis White 7kg,73.42592592592592,2
Snickers Super 81g White,SNICKERS White 5 * 32 * 81g RU / CEAB1,73.27146464646465,3
Snickers Super 87g Hard,Snickers super 4 * 32 * 95g RU,76.23120277468104,1
Snickers Super 87g Hard,Snickers Super 4 * 32 * 95g ROS,75.64573268921094,2
Snickers Super 87g Hard,Snickers Super 4 * 32 * 95g,75.06479113384485,3
Snickers Super 87g Арахисовый бунт,Snickers Super 4 * 32 * 95g,82.94847020933977,1
Snickers Super 87g Арахисовый бунт,Snickers super 4 * 32 * 95g RU,81.01424501424502,2
Snickers Super 87g Арахисовый бунт,Snickers Super 4 * 32 * 95g ROS,80.60493827160494,3
Snickers Super 95g,Snickers Super 4 * 32 * 95g,94.44202898550725,1
Snickers Super 95g,Snickers super 4 * 32 * 95g RU,92.14102564102564,2
Snickers Super 95g,Snickers Super 4 * 32 * 95g ROS,89.88888888888887,3
Snickers Super 95g Football,Snickers Super 4 * 32 * 95g,81.91509167443569,1
Snickers Super 95g Football,Snickers Super 4 * 32 * 95g ROS,81.10493827160494,2
Snickers Super 95g Football,Snickers super 4 * 32 * 95g RU,80.59736592192733,3
Snickers White Choco Ice Bar 40g,SNICKERS White 28 * (5 * 40.5g),71.91666666666667,1
Snickers White Choco Ice Bar 40g,Snickers 16 * (5 * 40g),71.87009803921569,2
Snickers White Choco Ice Bar 40g,Snickers 20 * (9 * 40g),71.87009803921569,3
Snickers White Multi-pack 28*(5*40.5G),SNICKERS White 28 * (5 * 40.5g),91.88148148148149,1
Snickers White Multi-pack 28*(5*40.5G),Snickers multipack 28 * (5 * 40g),84.1358024691358,2
Snickers White Multi-pack 28*(5*40.5G),Snickers Sundae MP 28 * (5 * 40.5g),79.58822084684154,3
Snickers loose 1kg,Snickers Minis 1kg RUS,78.38047138047138,1
Snickers loose 1kg,"Snickers minis 1kg AZ, TJ, GE, UZ",75.33333333333333,2
Snickers loose 1kg,"Snickers minis 1kg RU, BY, KZ, AM, KG",74.34006734006734,3
Snickers loose 1kg Cream X5,Snickers Minis 1kg RUS,71.5662177328844,1
Snickers loose 1kg Cream X5,Snickers Minis Hunger 6kg X5,69.09003991460132,2
Snickers loose 1kg Cream X5,Snickers Minis White 7kg X5,68.9074074074074,3
